YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1981 01 13 12  11.3990000   0.0000000   0.0000000  -4.8500000   0.1279000   0.1022000   0.0000000   0.0017000
1981 01 14 12  11.3990000   0.0000000   0.0000000  -4.4450000   0.1808000   0.1443000   0.0000000   0.0017000
1981 01 15 12  11.3990000   0.0000000   0.0000000  -8.7150000   0.0462000   0.0369000   0.0000000   0.0017000
1981 01 16 12  11.3990000   0.0000000   0.0000000 -12.3400000   0.0788000   0.0629000   0.0000000   0.0017000
1981 01 17 12  11.3990000   0.0000000   0.0000000  -8.0550000   0.0666000   0.0531000   0.0000000   0.0017000
1981 01 18 12  11.3990000   0.0000000   0.0000000  -6.1350000   0.0565000   0.0451000   0.0000000   0.0017000
1981 01 19 12  11.3990000   0.0000000   0.0000000  -6.2450000   0.1153000   0.0919000   0.0000000   0.0017000
1981 01 20 12  11.3990000   0.0000000   0.0000000 -10.3150000   0.0592000   0.0472000   0.0000000   0.0017000
1981 01 21 12  11.3990000   0.0000000   0.0000000  -6.8450000   0.0765000   0.0609000   0.0000000   0.0017000
1981 01 22 12  11.3990000   0.0000000   0.0000000  -4.2550000   0.0632000   0.0503000   0.0000000   0.0017000
1981 01 23 12  11.3990000   0.0000000   0.0000000  -1.0700000   0.0440000   0.0350000   0.0000000   0.0017000
1981 01 24 12  11.3990000   0.0000000   0.0000000   0.5150000   0.0845000   0.0673000   0.0000000   0.0017000
1981 01 25 12  12.2475000   4.3500000   3.0532000  -0.4600000   0.2958000   0.2355000   0.0071000   0.0017000
1981 01 26 12  18.3326000   3.2700000   0.4000000  -4.5550000   0.2613000   0.2101000   0.0051000   0.0007000
1981 01 27 12  17.8359000   0.0000000   0.0484000 -15.5850000   0.0896000   0.0721000   0.0028000   0.0007000
1981 01 28 12  17.8359000   0.0000000   0.0000000 -16.6000000   0.1238000   0.0996000   0.0014000   0.0007000
1981 01 29 12  17.8359000   0.0000000   0.0000000 -19.8100000   0.1179000   0.0948000   0.0006000   0.0000000
1981 01 30 12  17.8359000   0.0000000   0.0000000 -14.8300000   0.1301000   0.1046000   0.0003000   0.0000000
1981 01 31 12  17.8359000   0.0000000   0.0000000  -9.1550000   0.2123000   0.1707000   0.0001000   0.0000000
1981 02 01 12  17.8359000   0.0000000   0.0000000 -15.0450000   0.1568000   0.1260000   0.0001000   0.0000000
1981 02 02 12  17.8359000   0.0000000   0.0000000 -19.0700000   0.1593000   0.1279000   0.0000000   0.0000000
1981 02 03 12  17.8359000   0.0000000   0.0000000 -17.0350000   0.1819000   0.1460000   0.0000000   0.0000000
1981 02 04 12  17.8359000   0.0000000   0.0000000 -15.5000000   0.1736000   0.1393000   0.0000000   0.0000000
1981 02 05 12  19.4424000   0.9400000   0.0000000  -9.7500000   0.2474000   0.1984000   0.0000000   0.0000000
1981 02 06 12  19.4424000   0.0000000   0.0000000  -9.2650000   0.2631000   0.2108000   0.0000000   0.0000000
1981 02 07 12  23.3389000   2.2800000   0.0000000 -13.5000000   0.2223000   0.1780000   0.0000000   0.0000000
1981 02 08 12  23.3389000   0.0000000   0.0000000 -21.2750000   0.1890000   0.1512000   0.0000000   0.0000000
1981 02 09 12  23.3389000   0.0000000   0.0000000 -22.0300000   0.1861000   0.1488000   0.0000000   0.0000000
1981 02 10 12  23.3389000   0.0000000   0.0000000 -25.4050000   0.1682000   0.1345000   0.0000000   0.0000000
1981 02 11 12  23.3389000   0.0000000   0.0000000 -24.1900000   0.1859000   0.1485000   0.0000000   0.0000000
1981 02 12 12  23.3389000   0.0000000   0.0000000 -19.8000000   0.2371000   0.1893000   0.0000000   0.0000000
1981 02 13 12  23.3389000   0.0000000   0.0000000 -12.7850000   0.3017000   0.2408000   0.0000000   0.0017000
1981 02 14 12  23.3389000   0.0000000   0.0000000  -4.0250000   0.3991000   0.3182000   0.0000000   0.0033000
1981 02 15 12  14.4095000   0.0000000   8.1991000   2.9150000   0.5733000   0.4566000   0.0191000   0.0050000
1981 02 16 12   3.9464000   0.0000000  11.7098000   3.5600000   0.5958000   0.4874000   0.0385000   0.0099000
1981 02 17 12   0.2139000   0.0000000   3.4300000   4.9950000   0.6394000   0.5432000   0.0297000   0.0133000
1981 02 18 12   0.0000000   0.0000000   0.0000000   4.3950000   0.6448000   0.5530000   0.0156000   0.0153000
1981 02 19 12   0.0000000   0.0000000   0.0000000   4.5500000   0.6710000   0.5744000   0.0075000   0.0199000
1981 02 20 12   0.0000000   0.0000000   0.0000000   4.8250000   0.6887000   0.5885000   0.0035000   0.0398000
1981 02 21 12   0.0000000   0.0000000   0.0000000   3.9550000   0.6915000   0.5898000   0.0016000   0.0597000
1981 02 22 12   0.0000000   0.0000000   0.0000000   1.7350000   0.6471000   0.5508000   0.0007000   0.0696000
1981 02 23 12   0.0000000   0.0000000   0.0000000   2.4800000   0.6643000   0.5644000   0.0003000   0.0796000
1981 02 24 12   0.0000000   0.0000000   0.0000000   1.6150000   0.6592000   0.5590000   0.0001000   0.0895000
1981 02 25 12   0.0000000   0.0000000   0.0000000  -0.9900000   0.6532000   0.5528000   0.0001000   0.0995000
1981 02 26 12   0.0000000   0.0000000   0.0000000  -0.3050000   0.6859000   0.5795000   0.0000000   0.1061000
1981 02 27 12   0.0000000  12.0800000  12.0800000   1.0950000   0.6916000   0.5832000   0.0281000   0.1127000
1981 02 28 12   0.0000000   0.0000000   0.0000000  -1.2300000   0.6690000   0.5856000   0.0165000   0.1227000
1981 03 01 12   0.0000000   0.0000000   0.0000000  -2.7500000   0.6942000   0.6066000   0.0084000   0.1326000
1981 03 02 12   0.0000000   0.0000000   0.0000000  -8.9500000   0.6401000   0.5583000   0.0040000   0.1658000
1981 03 03 12   0.0000000   0.0000000   0.0000000  -4.1700000   0.7596000   0.6613000   0.0019000   0.2321000
1981 03 04 12   0.0000000   0.0000000   0.0000000  -1.9900000   0.8223000   0.7143000   0.0008000   0.2321000
1981 03 05 12   0.0000000   0.0000000   0.0000000  -3.3400000   0.7478000   0.6480000   0.0004000   0.2155000
1981 03 06 12   0.0000000   0.0000000   0.0000000  -6.1900000   0.7418000   0.6415000   0.0002000   0.1990000
1981 03 07 12   0.0000000   0.0000000   0.0000000  -5.3550000   0.8100000   0.6990000   0.0001000   0.1824000
1981 03 08 12   0.0000000   0.0000000   0.0000000  -1.4050000   0.9263000   0.7976000   0.0000000   0.1724000
1981 03 09 12   0.0000000   0.0000000   0.0000000  -0.4150000   0.9912000   0.8513000   0.0000000   0.1658000
1981 03 10 12   0.0000000   0.0000000   0.0000000   0.5750000   1.0259000   0.8786000   0.0000000   0.1525000
1981 03 11 12   0.0000000   0.0000000   0.0000000   2.9450000   1.1464000   0.9790000   0.0000000   0.1393000
1981 03 12 12   0.0000000   0.0000000   0.0000000   4.3000000   1.2180000   1.0368000   0.0000000   0.1260000
1981 03 13 12   0.0000000   0.0000000   0.0000000   1.1550000   1.1605000   0.9844000   0.0000000   0.1161000
1981 03 14 12   0.0000000   0.0000000   0.0000000   3.1950000   1.2452000   1.0528000   0.0000000   0.1061000
1981 03 15 12   0.0000000   0.0000000   0.0000000   4.5950000   1.3189000   1.1112000   0.0000000   0.0928000
1981 03 16 12   0.0000000   0.0000000   0.0000000   5.6800000   1.3901000   1.1668000   0.0000000   0.0763000
1981 03 17 12   0.0000000   0.0000000   0.0000000   4.6850000   1.3726000   1.1477000   0.0000000   0.0696000
1981 03 18 12   0.0000000   0.0000000   0.0000000  -1.9500000   1.1492000   0.9571000   0.0000000   0.0663000
1981 03 19 12   0.0000000   0.0000000   0.0000000   0.0950000   1.2301000   1.0212000   0.0000000   0.0630000
1981 03 20 12   0.0000000   0.0000000   0.0000000   0.4150000   1.3291000   1.0996000   0.0000000   0.0597000
1981 03 21 12   0.0000000   0.0000000   0.0000000   2.3000000   1.3257000   1.0927000   0.0000000   0.0564000
1981 03 22 12   0.0000000   0.0000000   0.0000000  -0.4550000   1.3805000   1.1335000   0.0000000   0.0531000
1981 03 23 12   0.0000000   0.0000000   0.0000000   4.0850000   1.5688000   1.2831000   0.0000000   0.0531000
1981 03 24 12   0.0000000   0.0000000   0.0000000   6.9950000   1.7187000   1.3995000   0.0000000   0.0531000
1981 03 25 12   0.0000000   0.7700000   0.7700000   6.2850000   1.6780000   1.3598000   0.0018000   0.0497000
1981 03 26 12   0.0000000   0.0000000   0.0000000   0.7500000   1.4793000   1.1963000   0.0011000   0.0497000
1981 03 27 12   0.0000000   0.0000000   0.0000000   3.7100000   1.6182000   1.3032000   0.0005000   0.0464000
1981 03 28 12   0.0000000   2.4600000   2.4600000   4.9500000   1.4764000   1.1835000   0.0060000   0.0464000
1981 03 29 12   0.0000000   0.0000000   0.0000000   4.0550000   1.7528000   1.4114000   0.0035000   0.0464000
1981 03 30 12   0.0000000   0.0000000   0.0000000   6.2900000   1.8488000   1.4813000   0.0018000   0.0464000
1981 03 31 12   0.0000000   0.0000000   0.0000000   5.5800000   1.6485000   1.3140000   0.0008000   0.0464000
1981 04 01 12   0.0000000   0.0000000   0.0000000   4.0100000   1.9270000   1.5288000   0.0004000   0.0431000
1981 04 02 12   0.0000000   0.0000000   0.0000000   8.5350000   2.1731000   1.7148000   0.0002000   0.0431000
1981 04 03 12   0.0000000   0.0000000   0.0000000   5.5800000   2.0436000   1.6027000   0.0001000   0.0398000
1981 04 04 12   0.0000000   0.0000000   0.0000000   1.4050000   1.7628000   1.3745000   0.0000000   0.0398000
1981 04 05 12   0.0000000   0.0000000   0.0000000   3.2350000   1.9883000   1.5426000   0.0000000   0.0365000
1981 04 06 12   0.0000000   0.0000000   0.0000000   8.0650000   2.0453000   1.5780000   0.0000000   0.0365000
1981 04 07 12   0.0000000   0.0000000   0.0000000   5.7350000   2.1116000   1.6198000   0.0000000   0.0365000
1981 04 08 12   0.0000000   0.0000000   0.0000000   3.6150000   2.1280000   1.6226000   0.0000000   0.0332000
1981 04 09 12   0.0000000   0.0000000   0.0000000   6.8500000   2.3664000   1.7936000   0.0000000   0.0332000
1981 04 10 12   0.0000000   0.0000000   0.0000000   8.6400000   2.4782000   1.8658000   0.0000000   0.0315000
1981 04 11 12   0.0000000   0.0000000   0.0000000   5.2500000   2.3202000   1.7347000   0.0000000   0.0302000
1981 04 12 12   0.0000000   1.8700000   1.8700000   5.2600000   2.2214000   1.6499000   0.0044000   0.0322000
1981 04 13 12   0.0000000   0.0000000   0.0000000   5.7250000   2.4739000   1.8389000   0.0026000   0.0322000
1981 04 14 12   0.0000000   0.0000000   0.0000000   0.6300000   2.1628000   1.5965000   0.0013000   0.0302000
1981 04 15 12   0.0000000   0.0000000   0.0000000   9.6250000   2.8214000   2.0700000   0.0006000   0.0285000
1981 04 16 12   0.0000000   0.0000000   0.0000000  15.3150000   3.2568000   2.3704000   0.0003000   0.0275000
1981 04 17 12   0.0000000   0.0000000   0.0000000  14.2200000   3.2246000   2.3254000   0.0001000   0.0298000
1981 04 18 12   0.0000000   0.0000000   0.0000000   7.9750000   2.7580000   1.9709000   0.0001000   0.0269000
1981 04 19 12   0.0000000   0.0000000   0.0000000   8.1050000   2.8926000   2.0510000   0.0000000   0.0262000
1981 04 20 12   0.0000000   0.0000000   0.0000000   4.1100000   2.5359000   1.7834000   0.0000000   0.0242000
1981 04 21 12   0.0000000   0.0000000   0.0000000  10.9650000   2.8729000   2.0061000   0.0000000   0.0242000
1981 04 22 12   0.0000000   0.0000000   0.0000000   9.9650000   2.8924000   2.0033000   0.0000000   0.0245000
1981 04 23 12   0.0000000   0.0000000   0.0000000   5.3500000   2.7082000   1.8605000   0.0000000   0.0239000
1981 04 24 12   0.0000000   0.0000000   0.0000000  10.9850000   3.2505000   2.2160000   0.0000000   0.0232000
1981 04 25 12   0.0000000   0.0000000   0.0000000  14.7000000   3.3794000   2.2827000   0.0000000   0.0229000
1981 04 26 12   0.0000000   0.0000000   0.0000000  13.7850000   3.3134000   2.2168000   0.0000000   0.0225000
1981 04 27 12   0.0000000  13.0700000  13.0700000  14.8650000   2.5786000   1.7091000   0.0304000   0.0265000
1981 04 28 12   0.0000000   4.1700000   4.1700000  10.3650000   1.7256000   1.1987000   0.0276000   0.0322000
1981 04 29 12   0.0000000   3.3600000   3.3600000  10.1450000   2.2478000   1.5801000   0.0226000   0.0398000
1981 04 30 12   0.0000000   0.1600000   0.1600000   9.2700000   2.6871000   1.9022000   0.0122000   0.0332000
1981 05 01 12   0.0000000   0.0000000   0.0000000   7.8600000   3.1719000   2.2298000   0.0060000   0.0259000
1981 05 02 12   0.0000000   0.0000000   0.0000000  14.5600000   3.5068000   2.4433000   0.0028000   0.0216000
1981 05 03 12   0.0000000   0.0000000   0.0000000  15.9000000   3.6387000   2.5101000   0.0013000   0.0179000
1981 05 04 12   0.0000000   0.0000000   0.0000000  10.7700000   3.2497000   2.2188000   0.0006000   0.0156000
1981 05 05 12   0.0000000   0.0000000   0.0000000  10.5300000   3.0764000   2.0812000   0.0003000   0.0119000
1981 05 06 12   0.0000000   0.0000000   0.0000000  11.0300000   3.1814000   2.1336000   0.0001000   0.0156000
1981 05 07 12   0.0000000   0.0000000   0.0000000  10.8800000   3.2398000   2.1533000   0.0000000   0.0123000
1981 05 08 12   0.0000000   0.1400000   0.1400000  10.5350000   2.8106000   1.8510000   0.0003000   0.0109000
1981 05 09 12   0.0000000   0.0000000   0.0000000   2.2250000   2.7832000   1.8195000   0.0002000   0.0103000
1981 05 10 12   0.0000000   0.0000000   0.0000000   4.9900000   2.8665000   1.8593000   0.0001000   0.0099000
1981 05 11 12   0.0000000   0.7700000   0.7700000   9.6850000   3.1203000   2.0076000   0.0018000   0.0113000
1981 05 12 12   0.0000000   0.0000000   0.0000000  12.1400000   2.9426000   1.8830000   0.0011000   0.0096000
1981 05 13 12   0.0000000   0.0000000   0.0000000  11.4800000   3.6681000   2.3278000   0.0005000   0.0096000
1981 05 14 12   0.0000000   0.0000000   0.0000000  12.0050000   3.9234000   2.4641000   0.0003000   0.0096000
1981 05 15 12   0.0000000   0.0000000   0.0000000  13.4000000   3.9580000   2.4584000   0.0001000   0.0093000
1981 05 16 12   0.0000000   0.0000000   0.0000000  13.2300000   3.8066000   2.3380000   0.0001000   0.0083000
1981 05 17 12   0.0000000   0.0000000   0.0000000  13.7900000   3.5630000   2.1649000   0.0000000   0.0070000
1981 05 18 12   0.0000000   0.0000000   0.0000000  13.6050000   4.1490000   2.4957000   0.0000000   0.0076000
1981 05 19 12   0.0000000   0.0000000   0.0000000  14.5000000   4.3698000   2.5977000   0.0000000   0.0076000
1981 05 20 12   0.0000000   0.0000000   0.0000000  16.9850000   4.6179000   2.7115000   0.0000000   0.0090000
1981 05 21 12   0.0000000   0.0000000   0.0000000  19.7550000   4.6506000   2.6951000   0.0000000   0.0070000
1981 05 22 12   0.0000000   5.0800000   5.0800000  18.6400000   4.0508000   2.3168000   0.0118000   0.0066000
1981 05 23 12   0.0000000  18.2600000  18.2600000  11.8850000   3.2422000   1.8793000   0.0494000   0.0109000
1981 05 24 12   0.0000000  10.1000000  10.1000000   5.2000000   1.3993000   0.8753000   0.0520000   0.0235000
1981 05 25 12   0.0000000   4.9000000   4.9000000   7.8500000   1.7371000   1.1315000   0.0396000   0.0365000
1981 05 26 12   0.0000000   0.0200000   0.0200000  11.1850000   2.3586000   1.5612000   0.0206000   0.0308000
1981 05 27 12   0.0000000   0.0000000   0.0000000  12.2000000   3.3850000   2.2259000   0.0100000   0.0235000
1981 05 28 12   0.0000000   1.0000000   1.0000000  16.9100000   4.3864000   2.8569000   0.0070000   0.0189000
1981 05 29 12   0.0000000   0.0000000   0.0000000  17.3850000   4.7922000   3.0961000   0.0035000   0.0139000
1981 05 30 12   0.0000000   0.0000000   0.0000000  13.1150000   4.5383000   2.8925000   0.0016000   0.0116000
